Source ,Source_ID,API,Date,Treatment_Type,Production _Type,Production_Type_Note,Water_Volume_gal,County,Field,Latitude,Longitude,Operator,True_Vertical_Depth,Perforation_Length
FF_Disclosures_Refined,63,04-030-47060,2012-04-06,Hydraulic Fracture,Oil,,"95,857",Kern,Buena Vista,35.192929,-119.469928,Occidental Oil and Gas,"2,945",
FF_Disclosures_Refined,64,04-030-47084,2012-04-19,Hydraulic Fracture,Oil,,"35,294",Kern,Buena Vista,35.184428,-119.453996,Occidental Oil and Gas,"3,079",
FF_Disclosures_Refined,65,04-030-47061,2012-05-12,Hydraulic Fracture,Oil,,"62,715",Kern,Buena Vista,35.172387,-119.454504,Occidental Oil and Gas,"2,885",
FF_Disclosures_Refined,66,04-029-89127,2012-06-01,Hydraulic Fracture,Oil,,"28,669",Kern,Buena Vista,35.151784,-119.439572,Occidental Oil and Gas,"3,524",
FF_Disclosures_Refined,67,04-030-36244,2012-06-01,Hydraulic Fracture,Oil,,"159,361",Kern,Buena Vista,35.216193,-119.533378,Occidental Oil and Gas,"4,755",
FF_Disclosures_Refined,68,04-030-41965,2012-06-02,Hydraulic Fracture,Oil,,"32,641",Kern,Buena Vista,35.181087,-119.464268,Occidental Oil and Gas,"3,071",
FF_Disclosures_Refined,69,04-030-41964,2012-06-28,Hydraulic Fracture,Oil,,"39,647",Kern,Buena Vista,35.183978,-119.461232,Occidental Oil and Gas,"3,304",
FF_Disclosures_Refined,70,04-030-47674,2012-08-06,Hydraulic Fracture,Oil,,"61,371",Kern,Buena Vista,35.170952,-119.457661,Occidental Oil and Gas,"3,670",
FF_Disclosures_Refined,71,04-029-13409,2012-08-18,Hydraulic Fracture,Oil,,"67,326",Kern,Buena Vista,35.148109,-119.392819,Occidental Oil and Gas,"3,875",
FF_Disclosures_Refined,72,04-030-47085,2012-08-30,Hydraulic Fracture,Oil,,"57,890",Kern,Buena Vista,35.181864,-119.450464,Occidental Oil and Gas,"3,523",
FF_Disclosures_Refined,73,04-030-43703,2013-11-21,Hydraulic Fracture,Oil,,"78,288",Kern,Buena Vista,35.1963001,-119.4642989,Occidental Oil and Gas,"8,650",
FF_Disclosures_Refined,74,04-030-51882,2013-10-29,Hydraulic Fracture,Oil,,"40,362",Kern,Buena Vista,35.153213,-119.445053,Occidental Oil and Gas,"3,940",
FF_Disclosures_Refined,75,04-030-51880,2013-10-30,Hydraulic Fracture,Oil,,"91,182",Kern,Buena Vista,35.15311808,-119.4450555,Occidental Oil and Gas,"4,040",
FF_Disclosures_Refined,76,04-030-47022,2013-09-18,Hydraulic Fracture,Oil,,"71,148",Kern,Los Lobos,35.02158816,-119.2469189,Occidental Oil and Gas,"9,957",
FF_Disclosures_Refined,77,04-030-50022,2013-06-08,Hydraulic Fracture,Oil,,"1,383,984",Kern,Lost Hills,35.54367,-119.68276,Seneca Resources Corporation,"7,300",
FF_Disclosures_Refined,78,04-030-44830,2011-12-28,Hydraulic Fracture,Oil,,"18,354",Kern,Lost Hills,35.6584906,-119.757639,Aera Energy LLC,"1,720",
FF_Disclosures_Refined,79,04-030-44328,2012-01-17,Hydraulic Fracture,Oil,,"209,941",Kern,Lost Hills,35.624025,-119.725579,Chevron,"2,601",
FF_Disclosures_Refined,80,04-030-44698,2012-01-20,Hydraulic Fracture,Oil,,"421,293",Kern,Lost Hills,35.631801,-119.74111,Chevron,"2,524",
FF_Disclosures_Refined,81,04-030-44696,2012-01-22,Hydraulic Fracture,Oil,,"209,837",Kern,Lost Hills,35.63267674,-119.7411812,Chevron,"2,502",
FF_Disclosures_Refined,82,04-030-44697,2012-01-24,Hydraulic Fracture,Oil,,"223,214",Kern,Lost Hills,35.63315987,-119.7413862,Chevron,"2,471",
FF_Disclosures_Refined,83,04-030-44694,2012-01-26,Hydraulic Fracture,Oil,,"200,112",Kern,Lost Hills,35.63359524,-119.7418012,Chevron,"2,489",
FF_Disclosures_Refined,84,04-030-44693,2012-01-28,Hydraulic Fracture,Oil,,"211,042",Kern,Lost Hills,35.63413932,-119.7421138,Chevron,"2,490",
FF_Disclosures_Refined,85,04-030-44691,2012-01-31,Hydraulic Fracture,Oil,,"216,358",Kern,Lost Hills,35.634525,-119.742587,Chevron,"2,484",
FF_Disclosures_Refined,86,04-030-44695,2012-02-03,Hydraulic Fracture,Oil,,"258,185",Kern,Lost Hills,35.63436972,-119.7414202,Chevron,"2,459",
FF_Disclosures_Refined,87,04-030-44692,2012-02-06,Hydraulic Fracture,Oil,,"237,993",Kern,Lost Hills,35.63498285,-119.742151,Chevron,"2,422",
FF_Disclosures_Refined,88,04-030-43999,2012-04-12,Hydraulic Fracture,Oil,,"92,946",Kern,Lost Hills,35.6121598,-119.7215405,Aera Energy LLC,"2,300",
FF_Disclosures_Refined,89,04-030-23384,2012-05-04,Hydraulic Fracture,Oil,,"518,801",Kern,Lost Hills,35.542064,-119.671021,Seneca Resources Corporation,"8,821",
FF_Disclosures_Refined,90,04-030-49494,2013-04-15,Hydraulic Fracture,Oil,,"358,764",Kern,Lost Hills,35.54124,-119.66638,Seneca Resources Corporation,"8,605",
FF_Disclosures_Refined,91,04-030-50292,2013-04-17,Hydraulic Fracture,Oil,,"213,120",Kern,Lost Hills,35.61795822,-119.7195644,Chevron,"3,029",
FF_Disclosures_Refined,92,04-030-49493,2013-04-19,Hydraulic Fracture,Oil,,"369,348",Kern,Lost Hills,35.5438,-119.66615,Seneca Resources Corporation,"8,553",
FF_Disclosures_Refined,93,04-030-46172,2012-06-19,Hydraulic Fracture,Oil,,"86,982",Kern,Lost Hills,35.6568919,-119.7550981,Aera Energy LLC,"2,284",
FF_Disclosures_Refined,94,04-030-46175,2012-06-19,Hydraulic Fracture,Oil,,"108,402",Kern,Lost Hills,35.6549927,-119.7541418,Aera Energy LLC,"2,284",
FF_Disclosures_Refined,95,04-030-46170,2012-06-20,Hydraulic Fracture,Oil,,"114,744",Kern,Lost Hills,35.6573216,-119.7557231,Aera Energy LLC,"2,372",
FF_Disclosures_Refined,96,04-030-46171,2012-06-20,Hydraulic Fracture,Oil,,"114,786",Kern,Lost Hills,35.6569132,-119.7551413,Aera Energy LLC,"2,371",
FF_Disclosures_Refined,97,04-030-46169,2012-06-21,Hydraulic Fracture,Oil,,"144,186",Kern,Lost Hills,35.6586137,-119.7570441,Aera Energy LLC,"2,372",
FF_Disclosures_Refined,98,04-030-46179,2012-06-22,Hydraulic Fracture,Oil,,"161,448",Kern,Lost Hills,35.6545371,-119.7581825,Aera Energy LLC,"1,953",
FF_Disclosures_Refined,99,04-030-46184,2012-07-05,Hydraulic Fracture,Oil,,"90,342",Kern,Lost Hills,35.6534472,-119.7552015,Aera Energy LLC,"2,042",
FF_Disclosures_Refined,100,04-030-46713,2012-07-19,Hydraulic Fracture,Oil,,"301,262",Kern,Lost Hills,35.61843247,-119.7229729,Chevron,"2,899",
FF_Disclosures_Refined,101,04-030-41453,2012-07-22,Hydraulic Fracture,Oil,,"297,655",Kern,Lost Hills,35.61768603,-119.7278906,Chevron,"2,498",
FF_Disclosures_Refined,102,04-030-46712,2012-07-24,Hydraulic Fracture,Oil,,"281,432",Kern,Lost Hills,35.62142365,-119.7326424,Chevron,"2,563",
FF_Disclosures_Refined,103,04-030-47540,2012-07-27,Hydraulic Fracture,Oil,,"97,986",Kern,Lost Hills,35.6096502,-119.718663,Aera Energy LLC,"2,440",
FF_Disclosures_Refined,104,04-030-47542,2012-07-27,Hydraulic Fracture,Oil,,"77,994",Kern,Lost Hills,35.6092963,-119.7167487,Aera Energy LLC,"2,610",
FF_Disclosures_Refined,105,04-030-46188,2012-08-03,Hydraulic Fracture,Oil,,"79,716",Kern,Lost Hills,35.6529204,-119.7565615,Aera Energy LLC,"1,960",
FF_Disclosures_Refined,106,04-030-46189,2012-08-03,Hydraulic Fracture,Oil,,"1,409,688",Kern,Lost Hills,35.6525823,-119.7560306,Aera Energy LLC,"1,959",
FF_Disclosures_Refined,107,04-030-46185,2012-08-06,Hydraulic Fracture,Oil,,"84,798",Kern,Lost Hills,35.6537875,-119.7557327,Aera Energy LLC,"2,021",
FF_Disclosures_Refined,108,04-030-46187,2012-08-06,Hydraulic Fracture,Oil,,"84,504",Kern,Lost Hills,35.6532607,-119.7559166,Aera Energy LLC,"1,991",
FF_Disclosures_Refined,109,04-030-46180,2012-08-07,Hydraulic Fracture,Oil,,"85,890",Kern,Lost Hills,35.6541287,-119.7543367,Aera Energy LLC,"2,211",
FF_Disclosures_Refined,110,04-030-46181,2012-08-07,Hydraulic Fracture,Oil,,"84,588",Kern,Lost Hills,35.6541029,-119.7548198,Aera Energy LLC,"2,100",
FF_Disclosures_Refined,111,04-030-46183,2012-08-08,Hydraulic Fracture,Oil,,"114,198",Kern,Lost Hills,35.6544423,-119.7562879,Aera Energy LLC,"2,040",
FF_Disclosures_Refined,112,04-030-46186,2012-08-08,Hydraulic Fracture,Oil,,"113,400",Kern,Lost Hills,35.6536881,-119.7566812,Aera Energy LLC,"1,986",
FF_Disclosures_Refined,113,04-030-47540,2012-08-10,Hydraulic Fracture,Oil,,"195,972",Kern,Lost Hills,35.6096502,-119.718663,Aera Energy LLC,"2,440",
FF_Disclosures_Refined,114,04-030-47562,2012-08-27,Hydraulic Fracture,Oil,,"230,726",Kern,Lost Hills,35.607279,-119.720537,Chevron,"2,909",
FF_Disclosures_Refined,115,04-030-48777,2013-01-08,Hydraulic Fracture,Oil,,"65,226",Kern,Lost Hills,35.6079632,-119.7242375,Aera Energy LLC,"2,181",
FF_Disclosures_Refined,116,04-030-48785,2013-01-09,Hydraulic Fracture,Oil,,"81,438",Kern,Lost Hills,35.6085925,-119.7176128,Aera Energy LLC,"2,471",
FF_Disclosures_Refined,117,04-030-47561,2012-08-30,Hydraulic Fracture,Oil,,"250,379",Kern,Lost Hills,35.60773452,-119.7200897,Chevron,"2,869",
FF_Disclosures_Refined,118,04-030-47568,2012-08-31,Hydraulic Fracture,Oil,,"202,889",Kern,Lost Hills,35.60798,-119.718224,Chevron,"2,969",
FF_Disclosures_Refined,119,04-030-47984,2012-09-02,Hydraulic Fracture,Oil,,"224,318",Kern,Lost Hills,35.607305,-119.716796,Chevron,"2,948",
FF_Disclosures_Refined,120,04-030-47570,2012-09-04,Hydraulic Fracture,Oil,,"221,329",Kern,Lost Hills,35.60719294,-119.7178794,Chevron,"2,950",
FF_Disclosures_Refined,121,04-030-47540,2012-09-06,Hydraulic Fracture,Oil,,"294,672",Kern,Lost Hills,35.6096502,-119.718663,Aera Energy LLC,"2,440",
FF_Disclosures_Refined,122,04-030-47542,2012-09-06,Hydraulic Fracture,Oil,,"156,282",Kern,Lost Hills,35.6092963,-119.7167487,Aera Energy LLC,"2,610",
FF_Disclosures_Refined,123,04-030-47533,2012-09-07,Hydraulic Fracture,Oil,,"98,112",Kern,Lost Hills,35.6068079,-119.7220982,Aera Energy LLC,"2,360",
FF_Disclosures_Refined,124,04-030-47543,2012-09-07,Hydraulic Fracture,Oil,,"68,460",Kern,Lost Hills,35.6067619,-119.7243445,Aera Energy LLC,"2,240",
FF_Disclosures_Refined,125,04-030-47532,2012-09-11,Hydraulic Fracture,Oil,,"126,966",Kern,Lost Hills,35.6086355,-119.7199674,Aera Energy LLC,"2,370",
FF_Disclosures_Refined,126,04-030-47529,2012-09-14,Hydraulic Fracture,Oil,,"100,632",Kern,Lost Hills,35.6113255,-119.716497,Aera Energy LLC,"2,640",
FF_Disclosures_Refined,127,04-030-47536,2012-09-14,Hydraulic Fracture,Oil,,"123,942",Kern,Lost Hills,35.6137233,-119.7232861,Aera Energy LLC,"2,660",
FF_Disclosures_Refined,128,04-030-47537,2012-09-14,Hydraulic Fracture,Oil,,"95,802",Kern,Lost Hills,35.6134706,-119.7200057,Aera Energy LLC,"2,410",
FF_Disclosures_Refined,129,04-030-47535,2012-09-17,Hydraulic Fracture,Oil,,"67,200",Kern,Lost Hills,35.6142725,-119.7248543,Aera Energy LLC,"2,140",
FF_Disclosures_Refined,130,04-030-43999,2012-09-18,Hydraulic Fracture,Oil,,"152,166",Kern,Lost Hills,35.6121598,-119.7215405,Aera Energy LLC,"2,300",
FF_Disclosures_Refined,131,04-030-47528,2012-09-18,Hydraulic Fracture,Oil,,"91,308",Kern,Lost Hills,35.6148762,-119.7236937,Aera Energy LLC,"2,250",
FF_Disclosures_Refined,132,04-030-47538,2012-09-19,Hydraulic Fracture,Oil,,"97,608",Kern,Lost Hills,35.6128149,-119.7249143,Aera Energy LLC,"2,250",
FF_Disclosures_Refined,133,04-030-47530,2012-09-20,Hydraulic Fracture,Oil,,"89,796",Kern,Lost Hills,35.6115169,-119.7248743,Aera Energy LLC,"2,270",
FF_Disclosures_Refined,134,04-030-47531,2012-09-20,Hydraulic Fracture,Oil,,"92,778",Kern,Lost Hills,35.6109316,-119.7246011,Aera Energy LLC,"2,280",
FF_Disclosures_Refined,135,04-030-47539,2012-09-20,Hydraulic Fracture,Oil,,"86,940",Kern,Lost Hills,35.6117932,-119.7232985,Aera Energy LLC,"2,260",
FF_Disclosures_Refined,136,04-030-47564,2012-09-25,Hydraulic Fracture,Oil,,"208,959",Kern,Lost Hills,35.605496,-119.720387,Chevron,"2,755",
FF_Disclosures_Refined,137,04-030-35443,2012-09-27,Hydraulic Fracture,Oil,,"227,595",Kern,Lost Hills,35.625604,-119.742751,Chevron,"2,826",
FF_Disclosures_Refined,138,04-030-47572,2012-09-28,Hydraulic Fracture,Oil,,"158,183",Kern,Lost Hills,35.606166,-119.718999,Chevron,"2,844",
FF_Disclosures_Refined,139,04-030-47529,2012-10-02,Hydraulic Fracture,Oil,,"219,030",Kern,Lost Hills,35.6113255,-119.716497,Aera Energy LLC,"2,640",
FF_Disclosures_Refined,140,04-030-47534,2012-10-02,Hydraulic Fracture,Oil,,"102,396",Kern,Lost Hills,35.6154826,-119.7187044,Aera Energy LLC,"2,590",
FF_Disclosures_Refined,141,04-030-47547,2012-10-22,Hydraulic Fracture,Oil,,"68,082",Kern,Lost Hills,35.6622982,-119.7614929,Aera Energy LLC,"2,116",
FF_Disclosures_Refined,142,04-030-47548,2012-10-22,Hydraulic Fracture,Oil,,"66,612",Kern,Lost Hills,35.6621759,-119.7613876,Aera Energy LLC,"2,152",
FF_Disclosures_Refined,143,04-030-47549,2012-10-23,Hydraulic Fracture,Oil,,"78,624",Kern,Lost Hills,35.6614688,-119.7613212,Aera Energy LLC,"2,072",
FF_Disclosures_Refined,144,04-030-47550,2012-10-24,Hydraulic Fracture,Oil,,"68,628",Kern,Lost Hills,35.6616945,-119.7614664,Aera Energy LLC,"2,039",
FF_Disclosures_Refined,145,04-030-47551,2012-10-25,Hydraulic Fracture,Oil,,"104,034",Kern,Lost Hills,35.6608646,-119.7613518,Aera Energy LLC,"1,966",
FF_Disclosures_Refined,146,04-030-47554,2012-10-25,Hydraulic Fracture,Oil,,"105,042",Kern,Lost Hills,35.6603422,-119.761327,Aera Energy LLC,"1,877",
FF_Disclosures_Refined,147,04-030-47555,2012-10-26,Hydraulic Fracture,Oil,,"79,968",Kern,Lost Hills,35.6600733,-119.7622113,Aera Energy LLC,"1,841",
FF_Disclosures_Refined,148,04-030-47556,2012-10-26,Hydraulic Fracture,Oil,,"100,758",Kern,Lost Hills,35.6595602,-119.7619545,Aera Energy LLC,"1,825",
FF_Disclosures_Refined,149,04-030-47553,2012-11-06,Hydraulic Fracture,Oil,,"97,272",Kern,Lost Hills,35.6605912,-119.7620321,Aera Energy LLC,"1,859",
FF_Disclosures_Refined,150,04-030-47546,2012-11-08,Hydraulic Fracture,Oil,,"86,058",Kern,Lost Hills,35.662797,-119.7621157,Aera Energy LLC,"2,087",
FF_Disclosures_Refined,151,04-030-40730,2012-11-09,Hydraulic Fracture,Oil,,"100,674",Kern,Lost Hills,35.6625562,-119.7638157,Aera Energy LLC,"1,827",
FF_Disclosures_Refined,152,04-030-40732,2012-11-09,Hydraulic Fracture,Oil,,"79,338",Kern,Lost Hills,35.6624308,-119.7622304,Aera Energy LLC,"1,982",
FF_Disclosures_Refined,153,04-030-40734,2012-11-12,Hydraulic Fracture,Oil,,"92,400",Kern,Lost Hills,35.6607656,-119.7656624,Aera Energy LLC,"1,619",
FF_Disclosures_Refined,154,04-030-48191,2013-02-07,Hydraulic Fracture,Oil,,"19,446",Kern,Lost Hills,35.6633669,-119.7604853,Aera Energy LLC,"2,231",
FF_Disclosures_Refined,155,04-030-48192,2013-02-07,Hydraulic Fracture,Oil,,"19,026",Kern,Lost Hills,35.6628598,-119.7603342,Aera Energy LLC,"2,274",
FF_Disclosures_Refined,156,04-030-48195,2013-02-07,Hydraulic Fracture,Oil,,"19,152",Kern,Lost Hills,35.6625321,-119.7599376,Aera Energy LLC,"2,229",
FF_Disclosures_Refined,157,04-030-48193,2013-02-08,Hydraulic Fracture,Oil,,"69,300",Kern,Lost Hills,35.6623636,-119.7604949,Aera Energy LLC,"2,176",
FF_Disclosures_Refined,158,04-030-48194,2013-02-08,Hydraulic Fracture,Oil,,"69,384",Kern,Lost Hills,35.6617794,-119.759079,Aera Energy LLC,"2,255",
FF_Disclosures_Refined,159,04-030-48196,2013-02-08,Hydraulic Fracture,Oil,,"68,124",Kern,Lost Hills,35.6613008,-119.7604926,Aera Energy LLC,"2,099",
FF_Disclosures_Refined,160,04-030-48197,2013-02-11,Hydraulic Fracture,Oil,,"76,272",Kern,Lost Hills,35.6611268,-119.7595688,Aera Energy LLC,"2,133",
FF_Disclosures_Refined,161,04-030-48198,2013-02-11,Hydraulic Fracture,Oil,,"102,942",Kern,Lost Hills,35.6612592,-119.7604055,Aera Energy LLC,"2,175",
FF_Disclosures_Refined,162,04-030-48199,2013-02-12,Hydraulic Fracture,Oil,,"101,346",Kern,Lost Hills,35.6604101,-119.7606006,Aera Energy LLC,"2,030",
FF_Disclosures_Refined,163,04-030-48200,2013-02-12,Hydraulic Fracture,Oil,,"101,514",Kern,Lost Hills,35.6598984,-119.7606236,Aera Energy LLC,"1,970",
FF_Disclosures_Refined,164,04-030-49546,2013-03-03,Hydraulic Fracture,Oil,,"307,771",Kern,Lost Hills,35.62282303,-119.7279369,Chevron,"2,442",
FF_Disclosures_Refined,165,04-030-49677,2013-03-07,Hydraulic Fracture,Oil,,"212,153",Kern,Lost Hills,35.61811759,-119.7241408,Chevron,"2,580",
FF_Disclosures_Refined,166,04-030-48688,2013-03-11,Hydraulic Fracture,Oil,,"259,702",Kern,Lost Hills,35.61822817,-119.7304439,Chevron,"2,438",
FF_Disclosures_Refined,167,04-030-48686,2013-03-16,Hydraulic Fracture,Oil,,"320,692",Kern,Lost Hills,35.62180586,-119.7328774,Chevron,"2,490",
FF_Disclosures_Refined,168,04-030-47565,2013-03-23,Hydraulic Fracture,Oil,,"240,420",Kern,Lost Hills,35.6051573,-119.7204303,Chevron,"2,710",
FF_Disclosures_Refined,169,04-030-47566,2013-03-25,Hydraulic Fracture,Oil,,"205,219",Kern,Lost Hills,35.60564909,-119.719578,Chevron,"2,816",
FF_Disclosures_Refined,170,04-030-49545,2013-03-29,Hydraulic Fracture,Oil,,"197,575",Kern,Lost Hills,35.60806807,-119.7203557,Chevron,"2,787",
FF_Disclosures_Refined,171,04-030-47567,2013-03-30,Hydraulic Fracture,Oil,,"228,610",Kern,Lost Hills,35.60805476,-119.7190879,Chevron,"2,834",
FF_Disclosures_Refined,172,04-030-51988,2014-02-03,Hydraulic Fracture,Oil,Presumed Oil,"91,224",Kern,"Belridge, North",35.525422,-119.775912,Aera Energy LLC,"1,671",100
FF_Disclosures_Refined,173,04-030-47569,2013-04-02,Hydraulic Fracture,Oil,,"242,858",Kern,Lost Hills,35.6078554,-119.7184671,Chevron,"2,871",
FF_Disclosures_Refined,174,04-030-47985,2013-04-03,Hydraulic Fracture,Oil,,"192,634",Kern,Lost Hills,35.60670172,-119.7166523,Chevron,"2,858",
FF_Disclosures_Refined,175,04-030-47983,2013-04-05,Hydraulic Fracture,Oil,,"213,614",Kern,Lost Hills,35.60661755,-119.7176027,Chevron,"2,780",
FF_Disclosures_Refined,176,04-030-47571,2013-04-06,Hydraulic Fracture,Oil,,"210,030",Kern,Lost Hills,35.60664132,-119.7179156,Chevron,"2,838",
FF_Disclosures_Refined,177,04-030-49888,2013-05-09,Hydraulic Fracture,Oil,,"105,000",Kern,Lost Hills,35.6638579,-119.7606064,Aera Energy LLC,"2,254",
FF_Disclosures_Refined,178,04-030-49890,2013-05-09,Hydraulic Fracture,Oil,,"79,464",Kern,Lost Hills,35.6626327,-119.7595305,Aera Energy LLC,"2,304",
FF_Disclosures_Refined,179,04-030-49889,2013-05-10,Hydraulic Fracture,Oil,,"80,892",Kern,Lost Hills,35.6620916,-119.7591322,Aera Energy LLC,"2,338",
FF_Disclosures_Refined,180,04-030-49891,2013-05-10,Hydraulic Fracture,Oil,,"75,978",Kern,Lost Hills,35.6614906,-119.7586401,Aera Energy LLC,"2,276",
FF_Disclosures_Refined,181,04-030-49892,2013-05-10,Hydraulic Fracture,Oil,,"102,900",Kern,Lost Hills,35.6613805,-119.7584219,Aera Energy LLC,"2,298",
FF_Disclosures_Refined,182,04-030-44830,2013-05-13,Hydraulic Fracture,Oil,,"98,490",Kern,Lost Hills,35.6584907,-119.757639,Aera Energy LLC,"2,242",
FF_Disclosures_Refined,183,04-030-49893,2013-05-13,Hydraulic Fracture,Oil,,"101,346",Kern,Lost Hills,35.638579,-119.7606064,Aera Energy LLC,"2,264",
FF_Disclosures_Refined,184,04-030-49547,2013-04-08,Hydraulic Fracture,Oil,,"136,616",Kern,Lost Hills,35.60186899,-119.7142326,Chevron,"2,888",
FF_Disclosures_Refined,185,04-030-50293,2013-05-24,Hydraulic Fracture,Oil,,"256,503",Kern,Lost Hills,35.61537396,-119.7262389,Chevron,"2,470",
FF_Disclosures_Refined,186,04-030-49889,2013-05-09,Hydraulic Fracture,Oil,,"80,892",Kern,Lost Hills,35.66213,-119.75817,Aera Energy LLC,"2,338",
FF_Disclosures_Refined,187,04-030-41186,2013-05-21,Hydraulic Fracture,Oil,,"31,724",Kern,Lost Hills,35.60669515,-119.7186801,Chevron,"2,844",
FF_Disclosures_Refined,188,04-030-51322,2013-12-16,Hydraulic Fracture,Oil,,"75,810",Kern,Lost Hills,35.66494,-119.76342,Aera Energy LLC,"1,913",
FF_Disclosures_Refined,189,04-030-51323,2013-12-16,Hydraulic Fracture,Oil,,"58,674",Kern,Lost Hills,35.6651,-119.76214,Aera Energy LLC,"1,837",
FF_Disclosures_Refined,190,04-030-51324,2013-12-16,Hydraulic Fracture,Oil,,"55,356",Kern,Lost Hills,35.66532,-119.76385,Aera Energy LLC,"1,924",
FF_Disclosures_Refined,191,04-030-51325,2013-12-17,Hydraulic Fracture,Oil,,"72,114",Kern,Lost Hills,35.66418,-119.76511,Aera Energy LLC,"1,856",
FF_Disclosures_Refined,192,04-030-51326,2013-12-18,Hydraulic Fracture,Oil,,"78,540",Kern,Lost Hills,35.66218,-119.76293,Aera Energy LLC,"1,912",
FF_Disclosures_Refined,193,04-030-51327,2013-12-17,Hydraulic Fracture,Oil,,"79,338",Kern,Lost Hills,35.66265,-119.76413,Aera Energy LLC,"1,890",
FF_Disclosures_Refined,194,04-030-51328,2013-12-18,Hydraulic Fracture,Oil,,"103,698",Kern,Lost Hills,35.66196,-119.76253,Aera Energy LLC,"1,815",
FF_Disclosures_Refined,195,04-030-51329,2013-12-18,Hydraulic Fracture,Oil,,"117,936",Kern,Lost Hills,35.6627,-119.76278,Aera Energy LLC,"1,747",
FF_Disclosures_Refined,196,04-030-51330,2013-12-18,Hydraulic Fracture,Oil,,"103,824",Kern,Lost Hills,35.66224,-119.76275,Aera Energy LLC,"1,753",
FF_Disclosures_Refined,197,04-030-51331,2013-12-19,Hydraulic Fracture,Oil,,"147,378",Kern,Lost Hills,35.66278,-119.76814,Aera Energy LLC,"1,657",
FF_Disclosures_Refined,198,04-030-51332,2013-12-19,Hydraulic Fracture,Oil,,"147,504",Kern,Lost Hills,35.6612,-119.76167,Aera Energy LLC,"1,800",
FF_Disclosures_Refined,199,04-030-51333,2013-12-20,Hydraulic Fracture,Oil,,"139,734",Kern,Lost Hills,35.66072,-119.76357,Aera Energy LLC,"1,780",
FF_Disclosures_Refined,200,04-030-51334,2013-12-29,Hydraulic Fracture,Oil,,"81,774",Kern,Lost Hills,35.66038,-119.76744,Aera Energy LLC,"1,717",
FF_Disclosures_Refined,201,04-030-51335,2013-12-29,Hydraulic Fracture,Oil,,"1,070,790",Kern,Lost Hills,35.66033,-119.76315,Aera Energy LLC,"1,664",
FF_Disclosures_Refined,202,04-030-51336,2013-12-29,Hydraulic Fracture,Oil,,"102,396",Kern,Lost Hills,35.6611,-119.7689,Aera Energy LLC,"1,857",
FF_Disclosures_Refined,203,04-030-50462,2013-06-27,Hydraulic Fracture,Oil,,"96,684",Kern,Lost Hills,35.65078,-119.75,Aera Energy LLC,"2,197",
FF_Disclosures_Refined,204,04-030-50463,2013-06-27,Hydraulic Fracture,Oil,,"125,370",Kern,Lost Hills,35.64984,-119.75271,Aera Energy LLC,"1,877",
FF_Disclosures_Refined,205,04-030-50451,2013-07-01,Hydraulic Fracture,Oil,,"91,644",Kern,Lost Hills,35.65816,-119.75482,Aera Energy LLC,"2,307",
FF_Disclosures_Refined,206,04-030-50452,2013-07-01,Hydraulic Fracture,Oil,,"98,784",Kern,Lost Hills,35.65837,-119.75528,Aera Energy LLC,"2,272",
