API,DOGGR_API,WR_only?,GIS_Code1,GIS_Code2,Basin,County,Field,Area,Pool,Latitude,Longitude,Lat_Long_Source,Date,Date_Source,Depth_ft,Depth_type,AW_Frac_DOGGR_API,AW_County,AW_Field,AW_Latitude,AW_fLongitude,AW_SPUDDate,AW_WellDepth_ft,CR_API,CR_DOGGR_API,CR_County,CR_Field,CR_Horizon,CR_Lat,CR_Lng,CR_Job_Start,CR_Job_End,CR_TVD_Start,Notices_API,Notices_DOGGR_API,Notices_Min_Depth,SC_API,SC_DOGGR_API,SC_Latitude,SC_Longitude,SC_Start_Date,FF_API,FF_DOGGR_API,FF_County,FF_Field,FF_Latitude,FF_Longitude,FF_JobStartDate,FF_JobEndDate,FF_True_Vertical_Depth,CV_API,CV_DOGGR_API,CV_Lat,CV_Lng,CV_Date_Treatment_Begin,CV_TVD_ft,WR_Frac_Confirmed_API,WR_Frac_Confirmed_DOGGR_API,WR_Frac_Pack_API,WR_Frac_Pack_DOGGR_API,WR_Latitude,WR_Longitude,Min_FP_FI_Date,FP_API,FP_DOGGR_API,FP_Date,FP_Pool_Name,FI_API,FI_DOGGR_API,FI_Date,FI_Pool_Name
04-111-22055,11122055,1,A,OG,Ventura,Ventura,Ventura,Any Area,No Pool Breakdown,34.314379,-119.301912,AW,3/1/11,FP,4975,MD of well,,Ventura,Ventura,34.314379,-119.301912,11/5/10,4975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04-111-22055,11122055,,,,,3/1/11,04-111-22055,11122055,3/1/11,No Pool Breakdown,,,,
04-111-22058,11122058,1,A,OG,Ventura,Ventura,Ventura,Any Area,No Pool Breakdown,34.317227,-119.28939,AW,1/1/11,FP,,no depth,,Ventura,Ventura,34.317227,-119.28939,11/2/10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04-111-22058,11122058,,,,,1/1/11,04-111-22058,11122058,1/1/11,No Pool Breakdown,,,,
04-111-22059,11122059,1,A,OG,Ventura,Ventura,Ventura,Any Area,No Pool Breakdown,34.3144392,-119.299768,AW,9/1/11,FP,4818,MD of well,,Ventura,Ventura,34.3144392,-119.299768,10/29/10,4818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04-111-22059,11122059,,,,,9/1/11,04-111-22059,11122059,9/1/11,No Pool Breakdown,,,,
04-111-22060,11122060,1,A,OG,Ventura,Ventura,Ojai,North Sulphur Mountain Area,Miocene,34.42234906,-119.1311245,AW,2/1/11,FP,6291,MD of well,,Ventura,Ojai,34.42234906,-119.1311245,11/23/10,6291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04-111-22060,11122060,,,,,2/1/11,04-111-22060,11122060,2/1/11,Miocene,,,,
04-111-22061,11122061,0,A,OG,Ventura,Ventura,Ventura,Any Area,No Pool Breakdown,34.314887,-119.30416,AW,4/1/11,FP,4930,MD of well,11122061,Ventura,Ventura,34.314887,-119.30416,10/10/10,4930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04-111-22061,11122061,,,,,4/1/11,04-111-22061,11122061,4/1/11,No Pool Breakdown,,,,
04-111-22062,11122062,1,A,OG,Ventura,Ventura,Ventura,Any Area,No Pool Breakdown,34.316113,-119.298301,AW,5/1/11,FP,4650,MD of well,,Ventura,Ventura,34.316113,-119.298301,11/20/10,4650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04-111-22062,11122062,,,,,5/1/11,04-111-22062,11122062,5/1/11,No Pool Breakdown,,,,
04-111-22063,11122063,0,A,OG,Ventura,Ventura,Ventura,Any Area,No Pool Breakdown,34.314168,-119.303012,AW,10/1/11,FP,5370,MD of well,11122063,Ventura,Ventura,34.314168,-119.303012,10/1/10,5370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04-111-22063,11122063,,,,,10/1/11,04-111-22063,11122063,10/1/11,No Pool Breakdown,,,,
04-111-22070,11122070,1,A,OG,Ventura,Ventura,Ventura,Any Area,No Pool Breakdown,34.321405,-119.269989,AW,9/1/11,FP,8000,MD of well,,Ventura,Ventura,34.321405,-119.269989,11/17/10,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04-111-22070,11122070,,,,,9/1/11,04-111-22070,11122070,9/1/11,No Pool Breakdown,,,,
04-111-22073,11122073,1,A,OG,Ventura,Ventura,Rincon,Onshore,Padre/Oak Grove,34.328386,-119.351103,AW,2/1/11,FP,8510,MD of well,,Ventura,Rincon,34.328386,-119.351103,12/13/10,8510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04-111-22073,11122073,,,,,2/1/11,04-111-22073,11122073,2/1/11,Padre/Oak Grove,,,,
04-111-22076,11122076,0,A,OG,Ventura,Ventura,Rincon,Onshore,Padre/Oak Grove,34.33508709,-119.3583602,AW,6/1/11,FP,7606,MD of well,11122076,Ventura,Rincon,34.33508709,-119.3583602,1/28/11,7606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04-111-22076,11122076,,,,,6/1/11,04-111-22076,11122076,6/1/11,Padre/Oak Grove,,,,
04-111-22077,11122077,1,A,OG,Ventura,Ventura,Rincon,Onshore,Padre/Oak Grove,34.32803096,-119.3522168,AW,6/1/11,FP,7998,MD of well,,Ventura,Rincon,34.32803096,-119.3522168,2/26/11,7998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04-111-22077,11122077,,,,,6/1/11,04-111-22077,11122077,6/1/11,Padre/Oak Grove,,,,
04-111-22078,11122078,0,A,OG,Ventura,Ventura,Rincon,Onshore,Padre/Oak Grove,34.33249412,-119.358317,AW,5/1/11,FP,7986,MD of well,11122078,Ventura,Rincon,34.33249412,-119.358317,1/8/11,7986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04-111-22078,11122078,,,,,5/1/11,04-111-22078,11122078,5/1/11,Padre/Oak Grove,,,,
04-111-22079,11122079,0,A,OG,Ventura,Ventura,Rincon,Onshore,Padre/Oak Grove,34.33252963,-119.358406,AW,5/1/11,FP,7664,MD of well,11122079,Ventura,Rincon,34.33252963,-119.358406,2/10/11,7664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04-111-22079,11122079,,,,,5/1/11,04-111-22079,11122079,5/1/11,Padre/Oak Grove,,,,
04-111-22080,11122080,1,A,OG,Ventura,Ventura,Ventura,Any Area,No Pool Breakdown,34.31163,-119.309047,AW,7/1/11,FP,6180,MD of well,,Ventura,Ventura,34.31163,-119.309047,4/1/11,6180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04-111-22080,11122080,,,,,7/1/11,04-111-22080,11122080,7/1/11,No Pool Breakdown,,,,
04-111-22081,11122081,0,A,OG,Ventura,Ventura,Ventura,Any Area,No Pool Breakdown,34.313717,-119.305893,AW,9/1/11,FP,4740,MD of well,11122081,Ventura,Ventura,34.313717,-119.305893,3/10/11,4740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04-111-22081,11122081,,,,,9/1/11,04-111-22081,11122081,9/1/11,No Pool Breakdown,,,,
04-111-22082,11122082,0,A,OG,Ventura,Ventura,Ventura,Any Area,No Pool Breakdown,34.311508,-119.317344,AW,5/17/11,FF,5800,TVD of well,11122082,Ventura,Ventura,34.311508,-119.317344,4/14/11,5998,,,,,,,,,,,,,,,,,,,04-111-22082,11122082,Ventura,Ventura,34.31222,-119.31661,5/17/11,1/24/13,5800,,,,,,,04-111-22082,11122082,,,,,9/1/11,04-111-22082,11122082,9/1/11,No Pool Breakdown,,,,
04-111-22084,11122084,0,A,OG,Ventura,Ventura,Rincon,Onshore,Padre,34.3281013,-119.3521784,AW,5/27/11,FF,8474,TVD of well,11122084,Ventura,Rincon,34.3281013,-119.3521784,3/22/11,8090,,,,,,,,,,,,,,,,,,,04-111-22084,11122084,Ventura,Rincon,34.328099,-119.351209,5/27/11,,8474,,,,,,,04-111-22084,11122084,,,,,7/1/11,04-111-22084,11122084,7/1/11,Padre,,,,
04-111-22085,11122085,0,A,OG,Ventura,Ventura,Cabrillo,Any Area,Topanga,34.171239,-119.134494,AW,7/1/11,FP,,no depth,11122085,Ventura,Cabrillo,34.171239,-119.134494,4/2/11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/1/11,04-111-22085,11122085,7/1/11,Topanga,,,,
04-111-22087,11122087,1,A,WF,Ventura,Ventura,Rincon,Onshore,Padre,34.33336894,-119.3575715,AW,8/1/12,FI,8312,MD of well,,Ventura,Rincon,34.33336894,-119.3575715,4/9/11,8312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04-111-22087,11122087,,,,,8/1/12,,,,,04-111-22087,11122087,8/1/12,Padre
04-111-22088,11122088,1,A,OG,Ventura,Ventura,Rincon,Onshore,Padre/Oak Grove,34.33333974,-119.3575317,AW,11/1/11,FP,8105,MD of well,,Ventura,Rincon,34.33333974,-119.3575317,4/28/11,8105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04-111-22088,11122088,,,,,11/1/11,04-111-22088,11122088,11/1/11,Padre/Oak Grove,,,,
04-111-22089,11122089,0,A,OG,Ventura,Ventura,Oxnard,Any Area,McInnes,34.1839415,-119.1454846,AW,5/1/11,FP,,no depth,11122089,Ventura,Oxnard,34.1839415,-119.1454846,4/17/11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/1/11,04-111-22089,11122089,5/1/11,McInnes,,,,
04-111-22094,11122094,0,A,OG,Ventura,Ventura,Sespe,Tar Creek-Topatopa Area,No Pool Breakdown,34.46926,-118.878466,AW,7/5/12,FF,7740,TVD of well,11122094,Ventura,Sespe,34.46926,-118.878466,6/24/11,7750,,,,,,,,,,,,,,,,,,,04-111-22094,11122094,Ventura,Sespe,34.4692589,-118.8784664,7/5/12,7/5/12,7740,,,,,,,04-111-22094,11122094,,,,,9/1/12,04-111-22094,11122094,9/1/12,No Pool Breakdown,,,,
04-111-22095,11122095,0,A,OG,Ventura,Ventura,Sespe,Tar Creek-Topatopa Area,No Pool Breakdown,34.477144,-118.878707,AW,1/1/12,FP,5660,MD of well,11122095,Ventura,Sespe,34.477144,-118.878707,8/29/11,5660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04-111-22095,11122095,,,,,1/1/12,04-111-22095,11122095,1/1/12,No Pool Breakdown,,,,
04-111-22096,11122096,0,A,OG,Ventura,Ventura,Sespe,Tar Creek-Topatopa Area,No Pool Breakdown,34.478028,-118.878715,AW,1/1/12,FP,6129,MD of well,11122096,Ventura,Sespe,34.478028,-118.878715,8/4/11,6129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04-111-22096,11122096,,,,,1/1/12,04-111-22096,11122096,1/1/12,No Pool Breakdown,,,,
04-111-22097,11122097,1,A,OG,Ventura,Ventura,Ventura,Any Area,No Pool Breakdown,34.310305,-119.311498,AW,9/1/11,FP,5930,MD of well,,Ventura,Ventura,34.310305,-119.311498,7/9/11,5930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04-111-22097,11122097,,,,,9/1/11,04-111-22097,11122097,9/1/11,No Pool Breakdown,,,,
04-111-22105,11122105,0,A,OG,Ventura,Ventura,Ventura,Any Area,No Pool Breakdown,34.322478,-119.264134,AW,12/1/11,FP,9275,MD of well,11122105,Ventura,Ventura,34.322478,-119.264134,8/22/11,9275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04-111-22105,11122105,,,,,12/1/11,04-111-22105,11122105,12/1/11,No Pool Breakdown,,,,
04-111-22109,11122109,1,A,OG,Ventura,Ventura,Ventura,Any Area,No Pool Breakdown,34.316598,-119.253194,AW,1/1/12,FP,5054,MD of well,,Ventura,Ventura,34.316598,-119.253194,5/22/11,5054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04-111-22109,11122109,,,,,1/1/12,04-111-22109,11122109,1/1/12,No Pool Breakdown,,,,
04-111-22112,11122112,1,A,OG,Ventura,Ventura,Ventura,Any Area,No Pool Breakdown,34.310395,-119.314293,AW,3/1/12,FP,6415,MD of well,,Ventura,Ventura,34.310395,-119.314293,1/18/12,6415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04-111-22112,11122112,,,,,3/1/12,04-111-22112,11122112,3/1/12,No Pool Breakdown,,,,
04-111-22116,11122116,1,A,OG,Ventura,Ventura,Ventura,Any Area,No Pool Breakdown,34.3185,-119.291586,AW,5/1/12,FP,4258,MD of well,,Ventura,Ventura,34.3185,-119.291586,1/31/12,4258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04-111-22116,11122116,,,,,5/1/12,04-111-22116,11122116,5/1/12,No Pool Breakdown,,,,
04-111-22124,11122124,1,A,OG,Ventura,Ventura,Bardsdale,Any Area,No Pool Breakdown,34.35227221,-118.9173524,AW,3/1/12,FP,11570,MD of well,,Ventura,Bardsdale,34.35227221,-118.9173524,1/2/12,11570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04-111-22124,11122124,,,,,3/1/12,04-111-22124,11122124,3/1/12,No Pool Breakdown,,,,
04-111-22126,11122126,0,A,OG,Ventura,Ventura,Bardsdale,Any Area,Deep,34.35208479,-118.9169259,AW,6/1/12,FF,6701,TVD of well,11122126,Ventura,Bardsdale,34.35208479,-118.9169259,4/28/12,6895,,,,,,,,,,,,,,,,,,,04-111-22126,11122126,Ventura,Bardsdale,34.35203,-118.91606,6/1/12,6/1/12,6701,,,,,,,04-111-22126,11122126,,,,,6/1/12,04-111-22126,11122126,6/1/12,Deep,,,,
04-111-22128,11122128,1,A,OG,Ventura,Ventura,Ventura,Any Area,No Pool Breakdown,34.311632,-119.311594,AW,4/1/12,FP,6096,MD of well,,Ventura,Ventura,34.311632,-119.311594,2/14/12,6096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04-111-22128,11122128,,,,,4/1/12,04-111-22128,11122128,4/1/12,No Pool Breakdown,,,,
04-111-22137,11122137,0,A,OG,Ventura,Ventura,Torrey Canyon,Any Area,Deep,34.37585247,-118.7854701,AW,8/25/12,FF,10190,TVD of well,11122137,Ventura,Torrey Canyon,34.37585247,-118.7854701,3/3/12,11432,,,,,,,,,,,,,,,,,,,04-111-22137,11122137,Ventura,Torrey Canyon,34.37578,-118.78442,8/25/12,8/25/12,10190,,,,,,,04-111-22137,11122137,,,,,9/1/12,04-111-22137,11122137,9/1/12,Deep,,,,
04-111-22141,11122141,0,A,OG,Ventura,Ventura,South Mountain,Any Area,No Pool Breakdown,34.317292,-119.020185,AW,12/5/12,FF,5986,TVD of well,11122141,Ventura,South Mountain,34.317292,-119.020185,7/27/12,6766,,,,,,,,,,,,,,,,,,,04-111-22141,11122141,Ventura,South Mountain,34.317292,-119.020185,12/5/12,12/5/12,5986,,,,,,,04-111-22141,11122141,,,,,11/1/12,04-111-22141,11122141,11/1/12,No Pool Breakdown,,,,
04-111-22143,11122143,0,A,OG,Ventura,Ventura,Bardsdale,Any Area,No Pool Breakdown,34.36206983,-118.9220729,AW,5/9/12,FF,4701,TVD of well,11122143,Ventura,Bardsdale,34.36206983,-118.9220729,4/13/12,5227,,,,,,,,,,,,,,,,,,,04-111-22143,11122143,Ventura,Bardsdale,34.36199,-118.92002,5/9/12,5/9/12,4701,,,,,,,04-111-22143,11122143,,,,,5/1/12,04-111-22143,11122143,5/1/12,No Pool Breakdown,,,,
04-111-22145,11122145,0,A,OG,Ventura,Ventura,Sespe,Tar Creek-Topatopa Area,Basal Sespe,34.470716,-118.908127,AW,7/2/12,FF,4150,TVD of well,11122145,Ventura,Sespe,34.470716,-118.908127,4/10/12,4155,,,,,,,,,,,,,,,,,,,04-111-22145,11122145,Ventura,Sespe,34.470715,-118.908081,7/2/12,7/2/12,4150,,,,,,,,,,,,,8/1/12,04-111-22145,11122145,8/1/12,Basal Sespe,,,,
04-111-22146,11122146,0,A,OG,Ventura,Ventura,Sespe,Tar Creek-Topatopa Area,Basal Sespe,34.470699,-118.908081,AW,6/28/12,FF,4385,TVD of well,11122146,Ventura,Sespe,34.470699,-118.908081,4/24/12,4385,,,,,,,,,,,,,,,,,,,04-111-22146,11122146,Ventura,Sespe,34.47069388,-118.9090081,6/28/12,6/28/12,4385,,,,,,,04-111-22146,11122146,,,,,8/1/12,04-111-22146,11122146,8/1/12,Basal Sespe,,,,
04-111-22153,11122153,0,A,OG,Ventura,Ventura,Sespe,Tar Creek-Topatopa Area,Basal Sespe,34.492803,-118.892971,AW,10/7/12,FF,4510,TVD of well,11122153,Ventura,Sespe,34.492803,-118.892971,6/26/12,4708,,,,,,,,,,,,,,,,,,,04-111-22153,11122153,Ventura,Sespe,34.4936369,-118.8893008,10/7/12,10/7/12,4510,,,,,,,04-111-22153,11122153,,,,,1/1/13,04-111-22153,11122153,1/1/13,Basal Sespe,,,,
04-111-22154,11122154,0,A,OG,Ventura,Ventura,Sespe,Tar Creek-Topatopa Area,Basal Sespe,34.493557,-118.889168,AW,1/1/13,FP,4826,MD of well,11122154,Ventura,Sespe,34.493557,-118.889168,6/11/12,4826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04-111-22154,11122154,,,,,1/1/13,04-111-22154,11122154,1/1/13,Basal Sespe,,,,
04-111-22155,11122155,0,A,OG,Ventura,Ventura,Sespe,Tar Creek-Topatopa Area,Basal Sespe,34.480813,-118.879485,AW,10/24/12,FF,5300,TVD of well,11122155,Ventura,Sespe,34.480813,-118.879485,5/26/12,5160,,,,,,,,,,,,,,,,,,,04-111-22155,11122155,Ventura,Sespe,34.480854,-118.879485,10/24/12,10/24/12,5300,,,,,,,04-111-22155,11122155,,,,,12/1/12,04-111-22155,11122155,12/1/12,Basal Sespe,,,,
04-111-22156,11122156,0,A,OG,Ventura,Ventura,Sespe,Tar Creek-Topatopa Area,Basal Sespe,34.480721,-118.88019,AW,10/21/12,FF,5321,TVD of well,11122156,Ventura,Sespe,34.480721,-118.88019,5/10/12,5100,,,,,,,,,,,,,,,,,,,04-111-22156,11122156,Ventura,Sespe,34.480854,-118.879485,10/21/12,10/21/12,5321,,,,,,,04-111-22156,11122156,,,,,1/1/13,04-111-22156,11122156,1/1/13,Basal Sespe,,,,
04-111-22159,11122159,0,A,OG,Ventura,Ventura,Bardsdale,Any Area,No Pool Breakdown,34.35813514,-118.9253636,AW,6/20/12,FF,6401,TVD of well,11122159,Ventura,Bardsdale,34.35813514,-118.9253636,5/13/12,6598,,,,,,,,,,,,,,,,,,,04-111-22159,11122159,Ventura,Bardsdale,34.35813,-118.92536,6/20/12,6/20/12,6401,,,,,,,04-111-22159,11122159,,,,,6/1/12,04-111-22159,11122159,6/1/12,No Pool Breakdown,,,,
04-111-22171,11122171,0,A,OG,Ventura,Ventura,Shiells Canyon,Any Area,No Pool Breakdown,34.366738,-118.872138,AW,2/7/13,FF,11143,TVD of well,11122171,Ventura,Shiells Canyon,34.366738,-118.872138,8/26/12,11270,,,,,,,,,,,,,,,,,,,04-111-22171,11122171,Ventura,Shiells Canyon,34.36673933,-118.8712081,2/7/13,2/10/13,11143,,,,,,,04-111-22171,11122171,,,,,12/1/12,04-111-22171,11122171,12/1/12,No Pool Breakdown,,,,
04-111-22194,11122194,0,N,OG,Ventura,Ventura,Ventura,Any Area,No Pool Breakdown,34.310233,-119.319441,AW,7/26/13,FF,6450,TVD of well,11122194,Ventura,Ventura,34.310233,-119.319441,5/17/13,6773,,,,,,,,,,,,,,,,,,,04-111-22194,11122194,Ventura,Ventura,34.310233,-119.319441,7/26/13,8/14/13,6450,,,,,,,04-111-22194,11122194,,,,,10/1/13,04-111-22194,11122194,10/1/13,No Pool Breakdown,,,,
04-111-22202,11122202,0,N,OG,Ventura,Ventura,Sespe,Foot of The Hills Area,No Pool Breakdown,34.468519,-118.91046,AW,5/21/13,FF,4414,TVD of well,11122202,Ventura,Sespe,34.468519,-118.91046,5/7/13,4416,,,,,,,,,,,,,,,,,,,04-111-22202,11122202,Ventura,Sespe,34.4683883,-118.9104682,5/21/13,5/24/13,4414,,,,,,,04-111-22202,11122202,,,,,8/1/13,04-111-22202,11122202,8/1/13,No Pool Breakdown,,,,
04-111-22206,11122206,0,N,OG,Ventura,Ventura,Sespe,,,34.474189,-118.88073,AW,9/1/13,FF,5876,TVD of well,11122206,Ventura,Sespe,34.474189,-118.88073,7/7/13,5880,,,,,,,,,,,,,,,,,,,04-111-22206,11122206,Ventura,Sespe,34.4743094,-118.8808367,9/1/13,9/1/13,5876,,,,,,,,,,,,,,,,,,,,,
04-111-22212,11122212,0,N,OG,Ventura,Ventura,Sespe,Foot of The Hills Area,No Pool Breakdown,34.468473,-118.910493,AW,7/11/13,FF,4702,TVD of well,11122212,Ventura,Sespe,34.468473,-118.910493,4/23/13,4779,,,,,,,,,,,,,,,,,,,04-111-22212,11122212,Ventura,Sespe,34.468473,-118.910493,7/11/13,7/13/13,4702,,,,,,,04-111-22212,11122212,,,,,8/1/13,04-111-22212,11122212,8/1/13,No Pool Breakdown,,,,
04-111-22215,11122215,0,N,OG,Ventura,Ventura,Sespe,,,34.492015,-118.880336,AW,8/25/13,FF,5794,TVD of well,11122215,Ventura,Sespe,34.492015,-118.880336,,0,,,,,,,,,,,,,,,,,,,04-111-22215,11122215,Ventura,Sespe,34.49231111,-118.8807417,8/25/13,8/27/13,5794,,,,,,,,,,,,,,,,,,,,,
04-111-22216,11122216,0,N,OG,Ventura,Ventura,Sespe,,,34.492001,-118.880383,AW,8/29/13,FF,5753,TVD of well,11122216,Ventura,Sespe,34.492001,-118.880383,,0,,,,,,,,,,,,,,,,,,,04-111-22216,11122216,Ventura,Sespe,34.49188333,-118.8809611,8/29/13,8/29/13,5753,,,,,,,,,,,,,,,,,,,,,
04-111-22228,11122228,0,N,OG,Ventura,Ventura,Ventura,,,34.3211,-119.269308,AW,10/22/13,FF,8486,TVD of well,,Ventura,Ventura,34.3211,-119.269308,8/22/13,0,,,,,,,,,,,,,,,,,,,04-111-22228,11122228,Ventura,Ventura,34.32164,-119.26717,10/22/13,10/24/13,8486,,,,,,,,,,,,,,,,,,,,,
04-111-22231,11122231,0,N,OG,Ventura,Ventura,Ventura,,,34.320314,-119.253089,AW,11/12/13,FF,6280,TVD of well,,Ventura,Ventura,34.320314,-119.253089,,0,,,,,,,,,,,,,,,,,,,04-111-22231,11122231,Ventura,Ventura,34.32084,-119.25185,11/12/13,11/21/13,6280,,,,,,,,,,,,,,,,,,,,,
04-111-22247,11122247,0,N,OG,Ventura,Ventura,Ventura,Pico / Repetto,Pico / Repetto,34.322041,-119.249333,AW,2/9/14,CR,6201.9,actual TVD of interval top,,Ventura,Ventura,34.322041,-119.249333,,0,04-111-22247,11122247,Ventura,Ventura,Pico / Repetto,34.3220737,-119.2493477,2/9/14,2/9/14,6201.9,04-111-22247,11122247,6217,,,,,,04-111-22247,11122247,Ventura,Ventura,34.3220737,-119.2493477,2/6/14,2/11/14,7537,,,,,,,,,,,,,,,,,,,,,
04-237-20804,23720804,1,A,OG,Los Angeles,Los Angeles Offshore,Wilmington,Fault Block VIII,Ranger,33.740657,-118.13924,AW,3/1/02,FP,5096,MD of well,,Los Angeles Offshore,Wilmington,33.740657,-118.13924,,5096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04-237-20804,23720804,,,,,3/1/02,04-237-20804,23720804,3/1/02,Ranger,,,,
04-237-21034,23721034,1,A,WF,Los Angeles,Los Angeles Offshore,Wilmington,Fault Block 90,Ford,33.738956,-118.139166,AW,4/1/02,FP,3424,MD of well,,Los Angeles Offshore,Wilmington,33.738956,-118.139166,,3424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04-237-21034,23721034,,,,,4/1/02,04-237-21034,23721034,4/1/02,Ford,04-237-21034,23721034,11/1/04,Union Pacific
04-259-21618,25921618,1,A,OG,Los Angeles,Orange Offshore,Huntington Beach,Offshore,No Pool Breakdown,33.661815,-118.062373,AW,5/1/02,FP,4530,MD of well,,Orange Offshore,Huntington Beach,33.661815,-118.062373,,4530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04-259-21618,25921618,,,,,5/1/02,04-259-21618,25921618,5/1/02,No Pool Breakdown,,,,
04-237-20686,23720686,1,A,OG,Los Angeles,Los Angeles Offshore,Wilmington,Fault Block VIII,Union Pacific,33.742034,-118.162598,AW,6/1/02,FP,5432,MD of well,,Los Angeles Offshore,Wilmington,33.742034,-118.162598,,5432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04-237-20686,23720686,,,,,6/1/02,04-237-20686,23720686,6/1/02,Union Pacific,,,,
04-237-25386,23725386,1,A,OG,Los Angeles,Los Angeles Offshore,Wilmington,Fault Block VIII,Terminal,34.027564,-118.096223,AW,8/1/02,FP,4927,MD of well,,Los Angeles Offshore,Wilmington,34.027564,-118.096223,,4927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04-237-25386,23725386,,,,,8/1/02,04-237-25386,23725386,8/1/02,Terminal,,,,
04-237-20444,23720444,1,A,WF,Los Angeles,Los Angeles Offshore,Wilmington,Fault Block 98,Union Pacific,33.741996,-118.161838,AW,1/1/03,FI,,no depth,,Los Angeles Offshore,Wilmington,33.741996,-118.161838,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04-237-20444,23720444,,,,,1/1/03,,,,,04-237-20444,23720444,1/1/03,Union Pacific
04-237-20427,23720427,0,A,OG,Los Angeles,Los Angeles Offshore,Wilmington,Fault Block VI,Upper Terminal,33.75894,-118.180844,AW,9/1/03,FP,3622,MD of well,23720427,Los Angeles Offshore,Wilmington,33.75894,-118.180844,,3622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04-237-20427,23720427,,,,,9/1/03,04-237-20427,23720427,9/1/03,Upper Terminal,,,,
04-237-20277,23720277,1,A,OG,Los Angeles,Los Angeles Offshore,Wilmington,Fault Block 90,Ford,33.74181,-118.160908,AW,12/1/03,FP,,no depth,,Los Angeles Offshore,Wilmington,33.74181,-118.160908,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04-237-20277,23720277,,,,,12/1/03,04-237-20277,23720277,12/1/03,Ford,,,,
04-237-26363,23726363,1,A,OG,Los Angeles,Los Angeles Offshore,Wilmington,Fault Block 90,Union Pacific,,,,3/1/04,FP,7311,MD of well,,Los Angeles Offshore,Wilmington,,,,7311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04-237-26363,23726363,,,,,3/1/04,04-237-26363,23726363,3/1/04,Union Pacific,,,,
04-237-20639,23720639,1,A,OG,Los Angeles,Los Angeles Offshore,Wilmington,Fault Block 90,Union Pacific,33.74156,-118.163202,AW,5/1/04,FP,7449,MD of well,,Los Angeles Offshore,Wilmington,33.74156,-118.163202,,7449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04-237-20639,23720639,,,,,5/1/04,04-237-20639,23720639,5/1/04,Union Pacific,,,,
04-237-26405,23726405,1,A,OG,Los Angeles,Los Angeles Offshore,Wilmington,Fault Block VIII,Union Pacific,,,,5/1/04,FP,6224,MD of well,,Los Angeles Offshore,Wilmington,,,,6224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04-237-26405,23726405,04-237-26405,23726405,,,5/1/04,04-237-26405,23726405,5/1/04,Union Pacific,,,,
04-237-26414,23726414,1,A,OG,Los Angeles,Los Angeles Offshore,Wilmington,Fault Block VI,Ranger,,,,7/1/04,FP,,no depth,,Los Angeles Offshore,Wilmington,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04-237-26414,23726414,04-237-26414,23726414,,,7/1/04,04-237-26414,23726414,7/1/04,Ranger,,,,
