time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1973-03-15T01:55:39.450Z,34.3866667,-118.4663333,6.1,2.82,ml,12,135,0.3409,0.54,ci,ci3320143,2016-01-29T01:21:21.590Z,"5km SE of Santa Clarita, CA",earthquake,1.89,2.05,0.118,7,reviewed,ci,ci
1973-03-14T08:24:06.940Z,36.241,-121.2515,6,3.29,ml,3,327,2.326,1.08,ci,ci3320141,2016-01-29T01:21:20.670Z,"9km S of Greenfield, CA",earthquake,11.35,31.61,0.153,4,reviewed,ci,ci
1973-03-13T22:31:28.360Z,36.978,-115.2435,6,3.76,ml,5,305,2.097,0.86,ci,ci3320349,2016-01-29T01:31:19.520Z,"44km S of Alamo, NV",earthquake,6.79,31.61,0.098,4,reviewed,ci,ci
1973-03-12T15:08:36.000Z,35.7721667,-117.3276667,6,3.04,ml,5,166,0.2236,0.64,ci,ci3320139,2016-01-29T01:26:23.800Z,"5km E of Trona, CA",earthquake,2.78,31.61,0.012,5,reviewed,ci,ci
1973-03-11T19:19:39.850Z,34.3688333,-118.6253333,8.93,2.56,ml,9,115,,0.35,ci,ci3320138,2016-01-29T01:40:57.910Z,"11km SSW of Valencia, CA",earthquake,0.92,1.69,0.128,6,reviewed,ci,ci
1973-03-10T01:40:53.330Z,34.088,-118.9586667,6,2.55,ml,6,205,0.6561,0.48,ci,ci3320115,2016-01-29T01:26:22.920Z,"14km SW of Thousand Oaks, CA",earthquake,2.49,31.61,0.109,4,reviewed,ci,ci
1973-03-09T08:55:33.510Z,35.3921667,-118.4521667,0.06,2.85,ml,8,121,0.2706,0.59,ci,ci3320114,2016-01-29T01:46:05.450Z,"22km S of Bodfish, CA",earthquake,2.31,5.12,0.058,3,reviewed,ci,ci
1973-03-09T07:18:59.940Z,32.5863333,-115.8968333,16.78,2.74,mh,7,217,0.1904,0.55,ci,ci3320113,2016-01-29T01:31:19.050Z,"19km SSE of Ocotillo, CA",earthquake,3.41,4.37,0.187,13,reviewed,ci,ci
1973-03-08T16:10:00.390Z,37.1036667,-116.0266667,0.6,4.94,ml,16,255,1.763,0.44,ci,ci3320110,2016-01-29T01:26:21.910Z,"68km ENE of Beatty, NV",nuclear explosion,99,31.61,0.098,8,reviewed,ci,ci
1973-03-08T06:26:39.790Z,32.9551667,-115.8803333,6,2.83,ml,7,130,0.3602,0.48,ci,ci3320109,2016-01-29T01:36:16.070Z,"26km WSW of Westmorland, CA",earthquake,1.25,31.61,0.001,3,reviewed,ci,ci
1973-03-07T23:49:52.770Z,33.8748333,-118.6596667,8.41,2.63,ml,14,129,,0.49,ci,ci3320411,2016-01-29T01:16:30.850Z,"18km S of Malibu Beach, CA",earthquake,1.03,1.86,0.106,6,reviewed,ci,ci
1973-03-07T22:59:14.610Z,33.0325,-116.2378333,6,3.2,ml,10,76,0.3963,0.46,ci,ci3320409,2016-01-29T01:11:24.840Z,"16km SW of Ocotillo Wells, CA",earthquake,0.71,31.61,,1,reviewed,ci,ci
1973-03-07T18:03:13.980Z,34.3158333,-117.696,5.83,2.59,ml,15,62,,0.47,ci,ci3320407,2016-01-29T01:46:04.460Z,"8km SW of Wrightwood, CA",earthquake,0.61,1.8,0.095,3,reviewed,ci,ci
1973-03-07T00:39:01.920Z,34.038,-118.9973333,6,2.55,ml,9,161,,0.38,ci,ci3320404,2016-01-29T01:11:24.190Z,"18km WNW of Malibu, CA",earthquake,1.6,31.61,0.156,6,reviewed,ci,ci
1973-03-05T12:55:59.410Z,34.0031667,-119.0003333,6,2.98,ml,14,165,,0.42,ci,ci3320403,2016-01-29T01:40:56.860Z,"18km W of Malibu, CA",earthquake,1.1,31.61,0.206,9,reviewed,ci,ci
1973-03-03T18:52:04.300Z,41.844,-118.419,5,4.3,mb,,,,,us,usp00000tm,2014-11-06T23:21:09.697Z,"Nevada",earthquake,,,,,reviewed,us,us
1973-03-03T18:14:49.460Z,35.2415,-118.574,6,3.79,ml,13,129,0.4282,0.32,ci,ci3320401,2016-01-29T01:26:20.380Z,"17km NW of Tehachapi, CA",earthquake,0.95,31.61,0.106,9,reviewed,ci,ci
1973-03-03T03:34:51.000Z,41.817,-118.671,5,4.3,mb,,,,,us,usp00000tc,2014-11-06T23:21:09.683Z,"Nevada",earthquake,,,,,reviewed,us,us
1973-03-03T03:00:03.300Z,41.81,-118.457,5,4.7,mb,,,,,us,usp00000tb,2014-11-06T23:21:09.682Z,"Nevada",earthquake,,,,,reviewed,us,us
1973-03-02T18:31:13.700Z,35.9055,-118.4148333,6,3.08,ml,8,233,0.2469,0.38,ci,ci3320399,2016-01-29T01:36:14.660Z,"17km N of Kernville, CA",earthquake,2.04,31.61,0.087,7,reviewed,ci,ci
1973-03-02T13:45:44.870Z,35.8513333,-118.551,11.2,2.59,mh,4,287,0.1983,0.38,ci,ci3320398,2016-01-29T01:31:17.610Z,"16km NW of Kernville, CA",earthquake,4.43,1.69,0.079,7,reviewed,ci,ci
1973-03-02T12:36:47.920Z,33.712,-116.781,6,2.72,ml,9,116,,0.54,ci,ci3320397,2016-01-29T01:11:23.170Z,"6km WSW of Idyllwild, CA",earthquake,1.03,31.61,0.035,4,reviewed,ci,ci
1973-03-02T11:28:42.300Z,41.831,-118.546,5,4.2,mb,,,,,us,usp00000t0,2014-11-06T23:21:09.663Z,"Nevada",earthquake,,,,,reviewed,us,us
1973-03-02T02:51:41.450Z,34.0718333,-116.7945,6,2.83,ml,11,86,,0.45,ci,ci3320396,2016-01-29T01:31:17.050Z,"17km N of Cabazon, CA",earthquake,0.93,31.61,0.097,4,reviewed,ci,ci
1973-03-01T18:41:41.500Z,34.0373333,-119.0088333,6,2.7,ml,6,211,0.7039,0.76,ci,ci3320395,2016-01-29T01:36:14.160Z,"19km W of Malibu, CA",earthquake,5.04,31.61,0.174,5,reviewed,ci,ci
1973-02-28T12:36:10.180Z,34.0178333,-119.0518333,6,2.55,ml,11,166,,0.38,ci,ci3320394,2016-01-29T01:11:22.640Z,"20km SE of Port Hueneme, CA",earthquake,1.4,31.61,0.083,6,reviewed,ci,ci
1973-02-27T04:19:03.570Z,33.9421667,-119.0518333,6,2.8,ml,6,201,0.7596,0.45,ci,ci3320393,2016-01-29T01:40:55.400Z,"23km WSW of Malibu, CA",earthquake,2.8,31.61,0.138,6,reviewed,ci,ci
1973-02-26T12:03:45.780Z,33.2521667,-116.8015,10.55,2.65,ml,7,98,0.1134,0.33,ci,ci3320390,2016-01-29T01:46:03.510Z,"4km WNW of Lake Henshaw, CA",earthquake,0.8,1.83,0.22,2,reviewed,ci,ci
1973-02-26T06:50:39.660Z,34.0468333,-119.0136667,6,2.68,ml,7,265,0.7064,0.61,ci,ci3320389,2016-01-29T01:26:19.400Z,"19km S of Camarillo, CA",earthquake,3.31,31.61,0.17,4,reviewed,ci,ci
1973-02-26T03:55:10.100Z,36.685,-115.259,5,3.6,mb,,,,,us,usp00000qn,2014-11-06T23:21:09.410Z,"Nevada",earthquake,,,,,reviewed,us,us
1973-02-25T05:41:41.990Z,33.246,-116.7858333,8.39,3.05,ml,9,91,0.1251,0.38,ci,ci3320388,2016-01-29T01:31:16.550Z,"2km WNW of Lake Henshaw, CA",earthquake,0.76,1.88,0.084,4,reviewed,ci,ci
1973-02-24T23:24:08.660Z,34.4545,-116.2646667,6,2.96,ml,10,166,0.391,0.58,ci,ci3320387,2016-01-29T01:31:16.060Z,"31km SSW of Ludlow, CA",earthquake,1.58,31.61,0.043,5,reviewed,ci,ci
1973-02-24T13:26:30.250Z,34.0186667,-119.1313333,6,2.57,mh,4,270,0.8073,0.62,ci,ci3320386,2016-01-29T01:46:03.020Z,"16km SSE of Port Hueneme, CA",earthquake,4.66,31.61,0.136,9,reviewed,ci,ci
1973-02-23T08:17:17.900Z,33.9388333,-118.985,6,2.81,ml,9,199,0.7074,0.44,ci,ci3320383,2016-01-29T01:26:18.440Z,"18km WSW of Malibu, CA",earthquake,2.3,31.61,0.097,7,reviewed,ci,ci
1973-02-22T15:22:46.800Z,33.995,-118.9821667,6,2.56,ml,7,195,0.6904,0.59,ci,ci3320382,2016-01-29T01:31:15.560Z,"16km W of Malibu, CA",earthquake,3.16,31.61,0.025,5,reviewed,ci,ci
1973-02-22T09:30:15.430Z,34.0508333,-119.0066667,6,3.84,ml,13,191,0.7001,0.62,ci,ci3320381,2016-01-29T01:11:22.120Z,"19km S of Camarillo, CA",earthquake,1.89,31.61,0.145,9,reviewed,ci,ci
1973-02-22T04:16:47.090Z,34.0623333,-118.9916667,6,2.76,ml,7,189,0.6862,0.54,ci,ci3320380,2016-01-29T01:31:15.040Z,"18km SSE of Camarillo, CA",earthquake,2.16,31.61,0.186,6,reviewed,ci,ci
1973-02-22T00:14:41.560Z,33.9951667,-118.9313333,6,3.12,ml,12,177,0.6492,0.39,ci,ci3320379,2016-01-29T01:40:54.380Z,"11km W of Malibu, CA",earthquake,1.28,31.61,0.21,7,reviewed,ci,ci
1973-02-21T23:55:02.830Z,34.1125,-118.9771667,6,3.26,ml,10,170,0.6695,0.58,ci,ci3320378,2016-01-29T01:11:21.610Z,"13km SW of Thousand Oaks, CA",earthquake,2.54,31.61,0.077,7,reviewed,ci,ci
1973-02-21T15:59:26.420Z,34.0153333,-119.019,6,3.74,ml,13,180,0.7159,0.48,ci,ci3320377,2016-01-29T01:11:21.120Z,"19km W of Malibu, CA",earthquake,1.63,31.61,0.055,9,reviewed,ci,ci
1973-02-21T14:56:44.720Z,34.0325,-118.9841667,6,3.43,ml,11,183,0.6845,0.66,ci,ci3320371,2016-01-29T01:11:20.550Z,"16km W of Malibu, CA",earthquake,2.16,31.61,0.104,9,reviewed,ci,ci
1973-02-21T14:55:08.530Z,34.0838333,-118.9748333,6,3.41,ml,9,188,0.6699,0.58,ci,ci3320370,2016-01-29T01:11:20.010Z,"15km SW of Thousand Oaks, CA",earthquake,2.36,31.61,0.081,9,reviewed,ci,ci
1973-02-21T14:45:56.140Z,33.979,-119.0501667,10,5.3,mw,14,183,0.7181,0.39,ci,ci3320341,2017-04-26T17:26:35.446Z,"22km W of Malibu, CA",earthquake,1.28,31.61,0.545,4,reviewed,ci,ci
1973-02-21T10:24:50.510Z,36.7555,-119.9771667,6,2.94,mh,3,256,1.432,0.08,ci,ci3320340,2016-01-29T01:16:29.820Z,"6km SE of Biola, CA",earthquake,1.49,31.61,0.106,11,reviewed,ci,ci
1973-02-20T10:49:05.100Z,32.7578333,-115.9226667,6,3.66,ml,7,164,0.1906,0.47,ci,ci3320339,2016-01-29T01:36:13.640Z,"7km ENE of Ocotillo, CA",earthquake,2.53,31.61,0.128,6,reviewed,ci,ci
1973-02-19T13:43:13.120Z,36.983,-115.1786667,6,3.97,ml,6,299,2.133,0.83,ci,ci3320360,2016-01-29T01:31:14.500Z,"42km S of Alamo, NV",earthquake,6.41,31.61,0.073,6,reviewed,ci,ci
1973-02-19T12:22:30.280Z,36.855,-115.5438333,6,3.19,mh,6,253,1.857,0.85,ci,ci3320359,2016-01-29T01:16:29.300Z,"66km SSW of Alamo, NV",earthquake,5.87,31.61,0.173,16,reviewed,ci,ci
1973-02-19T11:38:58.950Z,36.9001667,-115.6163333,6,3.31,mh,9,273,1.863,0.73,ci,ci3320358,2016-01-29T01:11:19.480Z,"65km SW of Alamo, NV",earthquake,5.49,31.61,0.118,16,reviewed,ci,ci
1973-02-19T11:26:46.390Z,36.919,-115.2571667,6,3.63,ml,7,297,2.044,0.84,ci,ci3366719,2016-01-29T01:26:17.920Z,"50km S of Alamo, NV",earthquake,6.2,31.61,0.021,3,reviewed,ci,ci
1973-02-19T11:18:42.530Z,36.861,-115.6026667,6,3.06,ml,2,296,1.836,0.11,ci,ci3320336,2016-01-29T01:40:53.890Z,"68km SW of Alamo, NV",earthquake,2.29,31.61,0.055,3,reviewed,ci,ci
1973-02-19T11:15:19.450Z,37.0253333,-115.7405,6,4.06,ml,4,297,1.924,0.13,ci,ci3320335,2016-01-29T01:11:19.010Z,"64km SW of Alamo, NV",earthquake,2.19,31.61,0.014,3,reviewed,ci,ci
1973-02-19T03:10:39.830Z,36.9183333,-115.5186667,6,3.32,mh,6,274,1.921,0.92,ci,ci3320356,2016-01-29T01:11:18.520Z,"59km SSW of Alamo, NV",earthquake,6.33,31.61,0.115,15,reviewed,ci,ci
1973-02-18T18:04:38.930Z,36.9435,-115.2535,6,4.02,ml,5,304,2.065,0.81,ci,ci3320331,2016-01-29T01:46:01.600Z,"48km S of Alamo, NV",earthquake,6.39,31.61,0.135,7,reviewed,ci,ci
1973-02-18T08:32:34.570Z,33.3853333,-116.9675,3.93,2.65,ml,7,120,0.09327,0.51,ci,ci3320330,2016-01-29T01:31:13.980Z,"10km WNW of Palomar Observatory, CA",earthquake,1.1,2.53,0.134,4,reviewed,ci,ci
1973-02-17T11:09:58.460Z,37.5805,-118.3375,6,3.91,ml,9,227,,0.27,ci,ci3320326,2016-01-29T01:11:17.500Z,"23km NNE of Dixon Lane-Meadow Creek, CA",earthquake,2.34,31.61,0.055,10,reviewed,ci,ci
1973-02-15T23:14:54.570Z,36.9053333,-115.4126667,6,3.47,mh,4,284,1.958,0.88,ci,ci3320354,2016-01-29T01:11:16.480Z,"56km SSW of Alamo, NV",earthquake,7.31,31.61,0.137,13,reviewed,ci,ci
1973-02-15T23:06:02.540Z,37.0088333,-115.2371667,6,3.65,mh,4,306,2.124,0.58,ci,ci3320352,2016-01-29T01:26:15.970Z,"40km S of Alamo, NV",earthquake,5.5,31.61,0.148,11,reviewed,ci,ci
1973-02-12T14:31:27.210Z,36.1338333,-118.0725,6,2.67,ml,4,138,0.4992,0.19,ci,ci3320321,2016-01-29T01:31:13.470Z,"15km NW of Coso Junction, CA",earthquake,0.62,31.61,0.134,3,reviewed,ci,ci
1973-02-12T14:23:02.060Z,35.2738333,-118.5868333,6,2.83,ml,6,135,0.3989,0.51,ci,ci3320320,2016-01-29T01:26:15.520Z,"20km NW of Tehachapi, CA",earthquake,2.44,31.61,0.07,3,reviewed,ci,ci
1973-02-12T02:40:01.330Z,34.3205,-118.5115,0.38,2.56,ml,6,240,0.3301,0.41,ci,ci3320319,2016-01-29T01:16:26.930Z,"6km N of Granada Hills, CA",earthquake,7.57,4.44,0.081,4,reviewed,ci,ci
1973-02-09T23:10:32.560Z,36.6351667,-115.492,6,3.97,ml,3,298,1.705,0.91,ci,ci3320351,2016-01-29T01:40:53.390Z,"55km NNW of Las Vegas, NV",earthquake,8.57,31.61,0.101,8,reviewed,ci,ci
1973-02-09T22:19:52.110Z,34.208,-116.8848333,6,2.77,ml,9,95,0.4599,0.42,ci,ci3320315,2016-01-29T01:36:11.120Z,"5km SSE of Big Bear Lake, CA",earthquake,1.05,31.61,0.035,5,reviewed,ci,ci
1973-02-09T20:50:46.080Z,34.3793333,-116.8228333,0.01,2.69,mh,7,112,0.6965,0.37,ci,ci3320314,2016-04-01T21:43:49.745Z,"13km N of Big Bear City, CA",quarry blast,1.14,31.61,0.164,11,reviewed,ci,ci
1973-02-09T12:50:21.520Z,33.7185,-116.7468333,6,2.57,mh,7,97,0.3766,0.55,ci,ci3320313,2016-01-29T01:40:52.890Z,"4km SW of Idyllwild, CA",earthquake,1.28,31.61,0.2,11,reviewed,ci,ci
1973-02-09T07:41:03.590Z,34.2978333,-116.1226667,15.71,3.28,ml,8,243,0.2011,0.48,ci,ci3320312,2016-01-29T01:16:25.910Z,"18km NNW of Twentynine Palms, CA",earthquake,2.57,1.68,0.03,3,reviewed,ci,ci
1973-02-08T16:38:15.270Z,33.9421667,-118.686,6,3.05,ml,11,172,0.4744,0.43,ci,ci3320311,2016-01-29T01:36:10.590Z,"10km S of Malibu Beach, CA",earthquake,1.39,31.61,0.159,6,reviewed,ci,ci
1973-02-06T01:01:00.310Z,33.5865,-118.3405,5.55,3.38,ml,20,109,,0.46,ci,ci3320543,2016-01-29T01:31:11.550Z,"17km SSW of San Pedro, CA",earthquake,1.01,1.84,0.217,9,reviewed,ci,ci
1973-02-05T01:37:45.820Z,34.3845,-118.3741667,9.95,3.09,ml,18,55,,0.47,ci,ci3320542,2016-01-29T01:45:59.260Z,"12km N of Lake View Terrace, CA",earthquake,0.91,1.27,0.075,7,reviewed,ci,ci
1973-02-04T02:30:50.390Z,34.3751667,-118.3425,9.41,3.16,ml,18,58,,0.47,ci,ci3320541,2016-01-29T01:45:58.730Z,"12km N of Lake View Terrace, CA",earthquake,1.06,1.47,0.143,8,reviewed,ci,ci
1973-02-03T23:45:12.750Z,34.0405,-116.7508333,5.8,2.97,ml,12,85,,0.44,ci,ci3320540,2016-01-29T01:40:51.920Z,"14km NNE of Cabazon, CA",earthquake,1.1,2.62,0.023,5,reviewed,ci,ci
1973-02-01T11:53:35.820Z,34.0883333,-117.4961667,4.43,2.71,ml,7,124,0.1378,0.22,ci,ci3320537,2016-01-29T01:31:10.100Z,"4km WSW of Fontana, CA",earthquake,0.58,0.85,0.268,2,reviewed,ci,ci
1973-02-01T08:45:18.730Z,32.5771667,-115.4958333,6,2.71,ml,5,228,0.523,0.49,ci,ci3320536,2016-01-29T01:36:10.100Z,"8km E of Progreso, B.C., MX",earthquake,6.09,31.61,,1,reviewed,ci,ci
1973-01-31T00:14:40.460Z,35.1935,-117.3421667,6,2.67,mh,6,138,0.4522,0.28,ci,ci3320533,2016-01-29T01:16:23.690Z,"33km SE of Johannesburg, CA",earthquake,0.74,31.61,0.148,12,reviewed,ci,ci
1973-01-30T10:44:12.670Z,33.7895,-115.9431667,0.44,2.67,mh,8,122,0.2664,0.36,ci,ci3320532,2016-01-29T01:16:23.180Z,"24km ENE of Coachella, CA",earthquake,1.34,3.14,0.125,13,reviewed,ci,ci
1973-01-30T02:51:48.600Z,33.8231667,-115.8243333,0.01,2.67,mh,7,159,0.1929,0.56,ci,ci3320530,2016-01-29T01:11:14.610Z,"35km NNE of North Shore, CA",earthquake,2.18,3.85,0.102,12,reviewed,ci,ci
1973-01-27T13:55:14.120Z,34.3738333,-118.496,10.31,3.29,ml,11,134,0.3506,0.54,ci,ci3320524,2016-01-29T01:45:55.770Z,"5km SSE of Santa Clarita, CA",earthquake,1.52,2.12,0.12,9,reviewed,ci,ci
1973-01-27T13:48:51.580Z,34.4031667,-118.4448333,13.67,3.51,ml,12,131,0.3405,0.33,ci,ci3320523,2016-01-29T01:11:13.560Z,"6km ESE of Santa Clarita, CA",earthquake,0.83,1.02,0.167,9,reviewed,ci,ci
1973-01-26T00:34:47.490Z,32.7353333,-116.4311667,0.01,2.93,ml,10,148,0.2105,0.54,ci,ci3320520,2016-01-29T01:45:54.700Z,"13km SE of Pine Valley, CA",earthquake,2.01,3.33,0.07,5,reviewed,ci,ci
1973-01-24T01:33:25.990Z,34.7955,-116.3955,0.01,2.84,ml,7,182,0.607,0.59,ci,ci3320450,2016-01-29T01:36:06.110Z,"23km WNW of Ludlow, CA",quarry blast,2.1,31.61,0.12,2,reviewed,ci,ci
1973-01-23T13:05:39.280Z,35.8383333,-120.3285,6,3.53,ml,9,246,1.339,0.43,ci,ci3320447,2016-01-29T01:26:10.270Z,"11km SE of Parkfield, CA",earthquake,3.98,31.61,0.102,6,reviewed,ci,ci
1973-01-23T06:30:38.220Z,33.3198333,-116.362,6,2.87,ml,8,105,0.4205,0.4,ci,ci3320446,2016-01-29T01:26:09.780Z,"7km N of Borrego Springs, CA",earthquake,0.82,31.61,0.07,3,reviewed,ci,ci
1973-01-22T10:24:29.140Z,33.2456667,-116.2436667,6,3.05,ml,9,71,0.5295,0.62,ci,ci3320444,2016-01-29T01:26:09.210Z,"12km E of Borrego Springs, CA",earthquake,1.18,31.61,0.03,3,reviewed,ci,ci
1973-01-20T12:30:11.990Z,37,-121.5,6,3.51,mh,3,320,2.76,0.73,ci,ci3320441,2016-01-29T01:40:49.090Z,"6km E of Gilroy, CA",earthquake,99,31.61,0.049,7,reviewed,ci,ci
1973-01-18T15:31:18.010Z,36.0278333,-117.7751667,6,2.97,mh,2,254,0.6746,0.49,ci,ci3320438,2016-01-29T01:26:07.720Z,"16km NE of Little Lake, CA",earthquake,7.23,31.61,0.088,6,reviewed,ci,ci
1973-01-16T00:11:43.930Z,32.6556667,-115.9513333,6,3.09,ml,6,206,0.6085,0.54,ci,ci3320435,2016-01-29T01:45:51.800Z,"10km SSE of Ocotillo, CA",earthquake,2.19,31.61,0.07,3,reviewed,ci,ci
1973-01-15T14:41:21.930Z,36.5308333,-121.4478333,6,3.86,ml,8,289,2.33,0.95,ci,ci3320434,2016-01-29T01:16:19.730Z,"3km N of Gonzales, CA",earthquake,6.21,31.61,0.097,9,reviewed,ci,ci
1973-01-15T09:43:27.900Z,36.556,-121.6151667,6,4.19,ml,9,292,2.424,0.89,ci,ci3320433,2016-01-29T01:31:06.640Z,"9km W of Chualar, CA",earthquake,5.03,31.61,0.094,10,reviewed,ci,ci
1973-01-14T03:05:41.700Z,35.7575,-118.0398333,6,2.76,mh,4,119,0.3658,0.67,ci,ci3320432,2016-01-29T01:45:51.310Z,"23km SSW of Little Lake, CA",earthquake,1.77,31.61,0.108,13,reviewed,ci,ci
1973-01-13T21:38:41.480Z,33.4613333,-116.4593333,6,2.66,ml,6,129,0.3541,0.24,ci,ci3320431,2016-01-29T01:36:04.630Z,"22km ESE of Anza, CA",earthquake,0.87,31.61,0.101,2,reviewed,ci,ci
1973-01-13T21:37:53.690Z,33.4778333,-116.4591667,8.82,2.78,ml,9,126,0.3595,0.54,ci,ci3320430,2016-01-29T01:11:12.260Z,"22km ESE of Anza, CA",earthquake,1.02,2.22,0.152,3,reviewed,ci,ci
1973-01-13T19:36:05.580Z,33.4738333,-116.4548333,5.05,2.64,ml,10,78,0.3616,0.57,ci,ci3320429,2016-01-29T01:36:04.140Z,"22km ESE of Anza, CA",earthquake,1.05,3.33,0.079,2,reviewed,ci,ci
1973-01-13T18:46:21.050Z,33.4786667,-116.4598333,5.25,3.32,ml,9,89,0.3593,0.27,ci,ci3320428,2016-01-29T01:11:11.760Z,"22km ESE of Anza, CA",earthquake,0.67,1.89,0.068,9,reviewed,ci,ci
1973-01-12T03:56:35.050Z,33.0181667,-117.8758333,6,2.94,ml,11,159,,0.33,ci,ci3320544,2016-01-29T01:21:12.090Z,"49km ENE of San Clemente Is. (SE tip), CA",earthquake,0.72,31.61,0.096,4,reviewed,ci,ci
1973-01-11T19:53:48.340Z,35.6926667,-118.0703333,6,2.72,mh,3,155,0.33,0.29,ci,ci3320425,2016-01-29T01:40:48.180Z,"24km WNW of Inyokern, CA",earthquake,1.11,31.61,0.169,10,reviewed,ci,ci
1973-01-08T07:38:26.800Z,33.9893333,-117.6658333,0.01,2.75,ml,9,135,0.2413,0.51,ci,ci3320423,2016-01-29T01:31:04.780Z,"3km SE of Chino, CA",earthquake,1.3,2.43,0.097,5,reviewed,ci,ci
1973-01-04T20:31:09.250Z,34.258,-119.5293333,3.09,2.66,ml,4,212,0.2384,0.04,ci,ci3320417,2016-01-29T01:40:47.160Z,"16km S of Carpinteria, CA",earthquake,3.09,1.04,0.168,4,reviewed,ci,ci
1973-01-03T00:59:38.420Z,34.8158333,-116.3595,6,2.98,ml,9,187,0.6075,0.64,ci,ci3320414,2016-01-29T01:28:55.020Z,"21km WNW of Ludlow, CA",earthquake,2.21,31.61,0.146,3,reviewed,ci,ci
1973-01-02T02:45:48.510Z,33.6293333,-117.3475,6.1,2.98,ml,12,144,0.364,0.42,ci,ci3320413,2016-01-29T01:11:09.840Z,"1km SSW of Lakeland Village, CA",earthquake,0.85,2.24,0.032,5,reviewed,ci,ci
1972-12-28T20:07:25.220Z,33.4866667,-116.5396667,5.64,3.2,ml,10,86,0.301,0.44,ci,ci3320636,2016-01-29T01:36:00.640Z,"15km ESE of Anza, CA",earthquake,0.81,1.8,0.07,5,reviewed,ci,ci
1972-12-28T19:49:36.360Z,33.503,-116.5198333,5.19,2.96,ml,10,75,0.3231,0.32,ci,ci3320635,2016-01-29T01:36:00.030Z,"15km ESE of Anza, CA",earthquake,0.64,1.62,0.091,5,reviewed,ci,ci
1972-12-25T16:24:36.680Z,35.9968333,-118.014,6,2.96,ml,5,124,0.3834,0.26,ci,ci3320633,2016-01-29T01:26:04.340Z,"8km SW of Coso Junction, CA",earthquake,0.71,31.61,0.103,4,reviewed,ci,ci
1972-12-22T11:28:35.740Z,34.0931667,-116.7633333,6,3.59,ml,13,89,0.5179,0.43,ci,ci3320632,2016-01-29T01:11:08.800Z,"18km WNW of Morongo Valley, CA",earthquake,0.84,31.61,0.109,9,reviewed,ci,ci
1972-12-22T02:37:45.200Z,35.9718333,-117.7863333,0,3.23,ml,7,147,0.2186,0.53,ci,ci3320630,2016-01-29T01:31:02.270Z,"12km ENE of Little Lake, CA",earthquake,2.03,3.44,0.209,11,reviewed,ci,ci
1972-12-22T02:37:03.500Z,35.9653333,-117.8101667,0,2.54,mh,4,152,0.2283,0.54,ci,ci3320628,2016-01-29T01:40:45.150Z,"9km ENE of Little Lake, CA",earthquake,1.74,4.32,0.21,10,reviewed,ci,ci
1972-12-21T20:15:00.580Z,37.1398333,-116.0831667,0.4,4.63,ml,17,257,1.719,0.55,ci,ci3320625,2016-01-29T01:26:03.290Z,"65km ENE of Beatty, NV",nuclear explosion,99,31.61,0.117,11,reviewed,ci,ci
1972-12-21T10:31:27.470Z,35.9641667,-117.734,4.59,3.55,ml,12,150,0.185,0.32,ci,ci3320624,2016-01-29T01:45:47.450Z,"16km E of Little Lake, CA",earthquake,1.29,2.06,0.196,11,reviewed,ci,ci
1972-12-21T05:15:52.980Z,35.9676667,-117.7535,2.36,3.44,ml,12,149,0.1976,0.4,ci,ci3320623,2016-01-29T01:31:01.740Z,"14km ENE of Little Lake, CA",earthquake,1.42,2.68,0.172,11,reviewed,ci,ci
1972-12-21T02:56:36.180Z,35.9571667,-117.8003333,0.53,3.24,ml,6,145,0.2169,0.39,ci,ci3320622,2016-01-29T01:45:46.910Z,"10km ENE of Little Lake, CA",earthquake,1.17,2.91,0.164,10,reviewed,ci,ci
1972-12-21T02:50:07.000Z,35.9428333,-117.809,3.72,3.2,ml,10,142,0.2135,0.48,ci,ci3320621,2016-01-29T01:45:46.380Z,"9km E of Little Lake, CA",earthquake,1.2,2.77,0.185,12,reviewed,ci,ci
1972-12-21T02:37:55.070Z,35.9673333,-117.7501667,0,3.77,ml,12,149,0.1956,0.6,ci,ci3320619,2016-01-29T01:26:02.760Z,"14km ENE of Little Lake, CA",earthquake,2.15,2.85,0.147,11,reviewed,ci,ci
1972-12-19T22:32:21.830Z,33.9591667,-116.1073333,0.02,3.53,ml,11,104,0.1538,0.57,ci,ci3320595,2016-01-29T01:40:44.650Z,"20km S of Twentynine Palms, CA",earthquake,1.11,3.08,0.088,3,reviewed,ci,ci
1972-12-18T22:08:04.890Z,32.8616667,-115.9931667,5.64,3.02,ml,9,66,0.2326,0.48,ci,ci3320591,2016-01-29T01:31:01.230Z,"14km N of Ocotillo, CA",earthquake,0.78,2.85,0.052,2,reviewed,ci,ci
1972-12-18T10:56:49.490Z,35.2883333,-118.5093333,1.11,3,ml,11,125,0.3747,0.33,ci,ci3320589,2016-01-29T01:16:16.380Z,"18km NNW of Tehachapi, CA",earthquake,1.12,2.58,0.036,9,reviewed,ci,ci
1972-12-18T05:52:32.230Z,33.2426667,-116.0841667,6,3.22,ml,9,61,0.5913,0.44,ci,ci3320588,2016-01-29T01:16:15.880Z,"12km NNE of Ocotillo Wells, CA",earthquake,0.87,31.61,0.082,4,reviewed,ci,ci
